"Int32","String","String","Int32","Int32","String","Int32","Int32","Int32"
5,"MEGUMI_0401EG7","F_MEGUMI_0401EG7.png",-7,-506,"MEGUMI_0401AK.spm",14,-1,-1
5,"MEGUMI_0401EG8","F_MEGUMI_0401EG8.png",-7,-506,"MEGUMI_0401AK.spm",15,-1,-1
5,"MEGUMI_0401IK","F_MEGUMI_0401IK.png",-7,-506,"MEGUMI_0401AK.spm",16,-1,-1
5,"MEGUMI_0401IK2","F_MEGUMI_0401IK2.png",-7,-506,"MEGUMI_0401AK.spm",17,-1,-1
5,"MEGUMI_0401IK3","F_MEGUMI_0401IK3.png",-7,-506,"MEGUMI_0401AK.spm",18,-1,-1
5,"MEGUMI_0401IK4","F_MEGUMI_0401IK4.png",-7,-506,"MEGUMI_0401AK.spm",19,-1,-1
5,"MEGUMI_0401IK5","F_MEGUMI_0401IK5.png",-7,-506,"MEGUMI_0401AK.spm",20,-1,-1
5,"MEGUMI_0401KD","F_MEGUMI_0401KD.png",-7,-506,"MEGUMI_0401AK.spm",21,-1,-1
5,"MEGUMI_0401KD2","F_MEGUMI_0401KD2.png",-7,-506,"MEGUMI_0401AK.spm",22,-1,-1
5,"MEGUMI_0401KM","F_MEGUMI_0401KM.png",-7,-506,"MEGUMI_0401AK.spm",23,-1,-1
5,"MEGUMI_0401KM2","F_MEGUMI_0401KM2.png",-7,-506,"MEGUMI_0401AK.spm",24,-1,-1
5,"MEGUMI_0401KM3","F_MEGUMI_0401KM3.png",-7,-506,"MEGUMI_0401AK.spm",25,-1,-1
5,"MEGUMI_0401KM4","F_MEGUMI_0401KM4.png",-7,-506,"MEGUMI_0401AK.spm",26,-1,-1
5,"MEGUMI_0401KM5","F_MEGUMI_0401KM5.png",-7,-506,"MEGUMI_0401AK.spm",27,-1,-1
5,"MEGUMI_0401KM6","F_MEGUMI_0401KM6.png",-7,-506,"MEGUMI_0401AK.spm",28,-1,-1
5,"MEGUMI_0401KM7","F_MEGUMI_0401KM7.png",-7,-506,"MEGUMI_0401AK.spm",29,-1,-1
5,"MEGUMI_0401KM8","F_MEGUMI_0401KM8.png",-7,-506,"MEGUMI_0401AK.spm",30,-1,-1
5,"MEGUMI_0401KN","F_MEGUMI_0401KN.png",-7,-506,"MEGUMI_0401AK.spm",31,-1,-1
5,"MEGUMI_0401KN2","F_MEGUMI_0401KN2.png",-7,-506,"MEGUMI_0401AK.spm",32,-1,-1
5,"MEGUMI_0401KN3","F_MEGUMI_0401KN3.png",-7,-506,"MEGUMI_0401AK.spm",33,-1,-1
5,"MEGUMI_0401KS","F_MEGUMI_0401KS.png",-7,-506,"MEGUMI_0401AK.spm",34,-1,-1
5,"MEGUMI_0401KS2","F_MEGUMI_0401KS2.png",-7,-506,"MEGUMI_0401AK.spm",35,-1,-1
5,"MEGUMI_0401KT","F_MEGUMI_0401KT.png",-7,-506,"MEGUMI_0401AK.spm",36,-1,-1
5,"MEGUMI_0401KT2","F_MEGUMI_0401KT2.png",-7,-506,"MEGUMI_0401AK.spm",37,-1,-1
5,"MEGUMI_0401KT3","F_MEGUMI_0401KT3.png",-7,-506,"MEGUMI_0401AK.spm",38,-1,-1
5,"MEGUMI_0401KT4","F_MEGUMI_0401KT4.png",-7,-506,"MEGUMI_0401AK.spm",39,-1,-1
5,"MEGUMI_0401KT5","F_MEGUMI_0401KT5.png",-7,-506,"MEGUMI_0401AK.spm",40,-1,-1
5,"MEGUMI_0401KT6","F_MEGUMI_0401KT6.png",-7,-506,"MEGUMI_0401BS.spm",3,-1,-1
5,"MEGUMI_0401MJ","F_MEGUMI_0401MJ.png",-7,-506,"MEGUMI_0401AK.spm",41,-1,-1
5,"MEGUMI_0401MJ2","F_MEGUMI_0401MJ2.png",-7,-506,"MEGUMI_0401AK.spm",42,-1,-1
5,"MEGUMI_0401MJ3","F_MEGUMI_0401MJ3.png",-7,-506,"MEGUMI_0401AK.spm",43,-1,-1
5,"MEGUMI_0401NK","F_MEGUMI_0401NK.png",-7,-506,"MEGUMI_0401AK.spm",44,-1,-1
5,"MEGUMI_0401NK2","F_MEGUMI_0401NK2.png",-7,-506,"MEGUMI_0401AK.spm",45,-1,-1
5,"MEGUMI_0401NO","F_MEGUMI_0401NO.png",-7,-506,"MEGUMI_0401BS.spm",4,-1,-1
5,"MEGUMI_0401OD","F_MEGUMI_0401OD.png",-7,-506,"MEGUMI_0401AK.spm",46,-1,-1
5,"MEGUMI_0401OD2","F_MEGUMI_0401OD2.png",-7,-506,"MEGUMI_0401AK.spm",47,-1,-1
5,"MEGUMI_0401OD3","F_MEGUMI_0401OD3.png",-7,-506,"MEGUMI_0401AK.spm",48,-1,-1
5,"MEGUMI_0401SN","F_MEGUMI_0401SN.png",-7,-506,"MEGUMI_0401AK.spm",49,-1,-1
5,"MEGUMI_0401SP","F_MEGUMI_0401SP.png",-7,-506,"MEGUMI_0401AK.spm",50,-1,-1
5,"MEGUMI_0401SP2","F_MEGUMI_0401SP2.png",-7,-506,"MEGUMI_0401AK.spm",51,-1,-1
5,"MEGUMI_0401SP3","F_MEGUMI_0401SP3.png",-7,-506,"MEGUMI_0401AK.spm",52,-1,-1
5,"MEGUMI_0401TH","F_MEGUMI_0401TH.png",-7,-506,"MEGUMI_0401AK.spm",53,-1,-1
5,"MEGUMI_0401TH2","F_MEGUMI_0401TH2.png",-7,-506,"MEGUMI_0401AK.spm",54,-1,-1
5,"MEGUMI_0401TR","F_MEGUMI_0401TR.png",-7,-506,"MEGUMI_0401AK.spm",55,-1,-1
5,"MEGUMI_0401TR2","F_MEGUMI_0401TR2.png",-7,-506,"MEGUMI_0401AK.spm",56,-1,-1
5,"MEGUMI_0401TR3","F_MEGUMI_0401TR3.png",-7,-506,"MEGUMI_0401AK.spm",57,-1,-1
5,"MEGUMI_0401TR4","F_MEGUMI_0401TR4.png",-7,-506,"MEGUMI_0401AK.spm",58,-1,-1
5,"MEGUMI_0401TR5","F_MEGUMI_0401TR5.png",-7,-506,"MEGUMI_0401AK.spm",59,-1,-1
5,"MEGUMI_0401TY","F_MEGUMI_0401TY.png",-7,-506,"MEGUMI_0401AK.spm",60,-1,-1
5,"MEGUMI_0401TY2","F_MEGUMI_0401TY2.png",-7,-506,"MEGUMI_0401AK.spm",61,-1,-1
5,"MEGUMI_A401AK","F_MEGUMI_0401AK.png",-7,-506,"MEGUMI_A401AK.spm",0,-1,-1
5,"MEGUMI_A401AK2","F_MEGUMI_0401AK2.png",-7,-506,"MEGUMI_A401AK.spm",1,-1,-1
5,"MEGUMI_A401AK3","F_MEGUMI_0401AK3.png",-7,-506,"MEGUMI_A401AK.spm",2,-1,-1
5,"MEGUMI_A401AZ","F_MEGUMI_0401AZ.png",-7,-506,"MEGUMI_A401AK.spm",3,-1,-1
5,"MEGUMI_A401AZ2","F_MEGUMI_0401AZ2.png",-7,-506,"MEGUMI_A401AK.spm",4,-1,-1
5,"MEGUMI_A401AZ3","F_MEGUMI_0401AZ3.png",-7,-506,"MEGUMI_A401AK.spm",5,-1,-1
5,"MEGUMI_A401AZ4","F_MEGUMI_0401AZ4.png",-7,-506,"MEGUMI_A401AK.spm",6,-1,-1
5,"MEGUMI_A401BS","F_MEGUMI_0401BS.png",-7,-506,"MEGUMI_A401AK.spm",7,-1,-1
5,"MEGUMI_A401BS2","F_MEGUMI_0401BS2.png",-7,-506,"MEGUMI_A401AK.spm",8,-1,-1
5,"MEGUMI_A401BS3","F_MEGUMI_0401BS3.png",-7,-506,"MEGUMI_A401AK.spm",9,-1,-1
5,"MEGUMI_A401BS4","F_MEGUMI_0401BS4.png",-7,-506,"MEGUMI_A401AK.spm",10,-1,-1
5,"MEGUMI_A401EG","F_MEGUMI_0401EG.png",-7,-506,"MEGUMI_A401AK.spm",11,-1,-1
5,"MEGUMI_A401EG2","F_MEGUMI_0401EG2.png",-7,-506,"MEGUMI_A401AK.spm",12,-1,-1
5,"MEGUMI_A401EG3","F_MEGUMI_0401EG3.png",-7,-506,"MEGUMI_A401AK.spm",13,-1,-1
5,"MEGUMI_A401EG4","F_MEGUMI_0401EG4.png",-7,-506,"MEGUMI_A401AK.spm",14,-1,-1
5,"MEGUMI_A401EG5","F_MEGUMI_0401EG5.png",-7,-506,"MEGUMI_A401AK.spm",15,-1,-1
5,"MEGUMI_A401EG6","F_MEGUMI_0401EG6.png",-7,-506,"MEGUMI_A401AK.spm",16,-1,-1
5,"MEGUMI_A401EG7","F_MEGUMI_0401EG7.png",-7,-506,"MEGUMI_A401AK.spm",17,-1,-1
5,"MEGUMI_A401EG8","F_MEGUMI_0401EG8.png",-7,-506,"MEGUMI_A401AK.spm",18,-1,-1
5,"MEGUMI_A401IK","F_MEGUMI_0401IK.png",-7,-506,"MEGUMI_A401AK.spm",19,-1,-1
5,"MEGUMI_A401IK2","F_MEGUMI_0401IK2.png",-7,-506,"MEGUMI_A401AK.spm",20,-1,-1
5,"MEGUMI_A401IK3","F_MEGUMI_0401IK3.png",-7,-506,"MEGUMI_A401AK.spm",21,-1,-1
5,"MEGUMI_A401IK4","F_MEGUMI_0401IK4.png",-7,-506,"MEGUMI_A401AK.spm",22,-1,-1
5,"MEGUMI_A401IK5","F_MEGUMI_0401IK5.png",-7,-506,"MEGUMI_A401AK.spm",23,-1,-1
5,"MEGUMI_A401KD","F_MEGUMI_0401KD.png",-7,-506,"MEGUMI_A401AK.spm",24,-1,-1
5,"MEGUMI_A401KD2","F_MEGUMI_0401KD2.png",-7,-506,"MEGUMI_A401AK.spm",25,-1,-1
5,"MEGUMI_A401KM","F_MEGUMI_0401KM.png",-7,-506,"MEGUMI_A401AK.spm",26,-1,-1
5,"MEGUMI_A401KM2","F_MEGUMI_0401KM2.png",-7,-506,"MEGUMI_A401AK.spm",27,-1,-1
5,"MEGUMI_A401KM3","F_MEGUMI_0401KM3.png",-7,-506,"MEGUMI_A401AK.spm",28,-1,-1
5,"MEGUMI_A401KM4","F_MEGUMI_0401KM4.png",-7,-506,"MEGUMI_A401AK.spm",29,-1,-1
5,"MEGUMI_A401KM5","F_MEGUMI_0401KM5.png",-7,-506,"MEGUMI_A401AK.spm",30,-1,-1
5,"MEGUMI_A401KM6","F_MEGUMI_0401KM6.png",-7,-506,"MEGUMI_A401AK.spm",31,-1,-1
5,"MEGUMI_A401KM7","F_MEGUMI_0401KM7.png",-7,-506,"MEGUMI_A401AK.spm",32,-1,-1
5,"MEGUMI_A401KM8","F_MEGUMI_0401KM8.png",-7,-506,"MEGUMI_A401AK.spm",33,-1,-1
5,"MEGUMI_A401KN","F_MEGUMI_0401KN.png",-7,-506,"MEGUMI_A401AK.spm",34,-1,-1
5,"MEGUMI_A401KN2","F_MEGUMI_0401KN2.png",-7,-506,"MEGUMI_A401AK.spm",35,-1,-1
5,"MEGUMI_A401KN3","F_MEGUMI_0401KN3.png",-7,-506,"MEGUMI_A401AK.spm",36,-1,-1
5,"MEGUMI_A401KS","F_MEGUMI_0401KS.png",-7,-506,"MEGUMI_A401AK.spm",37,-1,-1
5,"MEGUMI_A401KS2","F_MEGUMI_0401KS2.png",-7,-506,"MEGUMI_A401AK.spm",38,-1,-1
5,"MEGUMI_A401KT","F_MEGUMI_0401KT.png",-7,-506,"MEGUMI_A401AK.spm",39,-1,-1
5,"MEGUMI_A401KT2","F_MEGUMI_0401KT2.png",-7,-506,"MEGUMI_A401AK.spm",40,-1,-1
5,"MEGUMI_A401KT3","F_MEGUMI_0401KT3.png",-7,-506,"MEGUMI_A401AK.spm",41,-1,-1
5,"MEGUMI_A401KT4","F_MEGUMI_0401KT4.png",-7,-506,"MEGUMI_A401AK.spm",42,-1,-1
5,"MEGUMI_A401KT5","F_MEGUMI_0401KT5.png",-7,-506,"MEGUMI_A401AK.spm",43,-1,-1
5,"MEGUMI_A401KT6","F_MEGUMI_0401KT6.png",-7,-506,"MEGUMI_A401AK.spm",44,-1,-1
5,"MEGUMI_A401MJ","F_MEGUMI_0401MJ.png",-7,-506,"MEGUMI_A401AK.spm",45,-1,-1
5,"MEGUMI_A401MJ2","F_MEGUMI_0401MJ2.png",-7,-506,"MEGUMI_A401AK.spm",46,-1,-1
5,"MEGUMI_A401MJ3","F_MEGUMI_0401MJ3.png",-7,-506,"MEGUMI_A401AK.spm",47,-1,-1
5,"MEGUMI_A401NK","F_MEGUMI_0401NK.png",-7,-506,"MEGUMI_A401AK.spm",48,-1,-1
5,"MEGUMI_A401NK2","F_MEGUMI_0401NK2.png",-7,-506,"MEGUMI_A401AK.spm",49,-1,-1
5,"MEGUMI_A401NO","F_MEGUMI_0401NO.png",-7,-506,"MEGUMI_A401AK.spm",50,-1,-1
5,"MEGUMI_A401OD","F_MEGUMI_0401OD.png",-7,-506,"MEGUMI_A401AK.spm",51,-1,-1
5,"MEGUMI_A401OD2","F_MEGUMI_0401OD2.png",-7,-506,"MEGUMI_A401AK.spm",52,-1,-1
5,"MEGUMI_A401OD3","F_MEGUMI_0401OD3.png",-7,-506,"MEGUMI_A401AK.spm",53,-1,-1
5,"MEGUMI_A401SN","F_MEGUMI_0401SN.png",-7,-506,"MEGUMI_A401AK.spm",54,-1,-1
5,"MEGUMI_A401SP","F_MEGUMI_0401SP.png",-7,-506,"MEGUMI_A401AK.spm",55,-1,-1
5,"MEGUMI_A401SP2","F_MEGUMI_0401SP2.png",-7,-506,"MEGUMI_A401AK.spm",56,-1,-1
5,"MEGUMI_A401SP3","F_MEGUMI_0401SP3.png",-7,-506,"MEGUMI_A401AK.spm",57,-1,-1
5,"MEGUMI_A401TH","F_MEGUMI_0401TH.png",-7,-506,"MEGUMI_A401AK.spm",58,-1,-1
5,"MEGUMI_A401TH2","F_MEGUMI_0401TH2.png",-7,-506,"MEGUMI_A401AK.spm",59,-1,-1
5,"MEGUMI_A401TR","F_MEGUMI_0401TR.png",-7,-506,"MEGUMI_A401AK.spm",60,-1,-1
5,"MEGUMI_A401TR2","F_MEGUMI_0401TR2.png",-7,-506,"MEGUMI_A401AK.spm",61,-1,-1
5,"MEGUMI_A401TR3","F_MEGUMI_0401TR3.png",-7,-506,"MEGUMI_A401AK.spm",62,-1,-1
5,"MEGUMI_A401TR4","F_MEGUMI_0401TR4.png",-7,-506,"MEGUMI_A401AK.spm",63,-1,-1
5,"MEGUMI_A401TR5","F_MEGUMI_0401TR5.png",-7,-506,"MEGUMI_A401AK.spm",64,-1,-1
5,"MEGUMI_A401TY","F_MEGUMI_0401TY.png",-7,-506,"MEGUMI_A401AK.spm",65,-1,-1
5,"MEGUMI_A401TY2","F_MEGUMI_0401TY2.png",-7,-506,"MEGUMI_A401AK.spm",66,-1,-1
5,"MEGUMI_0801AK","F_MEGUMI_0801AK.png",-7,-506,"MEGUMI_0801AK.spm",0,-1,-1
5,"MEGUMI_0801AK2","F_MEGUMI_0801AK2.png",-7,-506,"MEGUMI_0801AK.spm",1,-1,-1
5,"MEGUMI_0801AK3","F_MEGUMI_0801AK3.png",-7,-506,"MEGUMI_0801AK.spm",2,-1,-1
5,"MEGUMI_0801AZ","F_MEGUMI_0801AZ.png",-7,-506,"MEGUMI_0801AK.spm",3,-1,-1
5,"MEGUMI_0801AZ2","F_MEGUMI_0801AZ2.png",-7,-506,"MEGUMI_0801AK.spm",4,-1,-1
5,"MEGUMI_0801AZ3","F_MEGUMI_0801AZ3.png",-7,-506,"MEGUMI_0801AK.spm",5,-1,-1
5,"MEGUMI_0801AZ4","F_MEGUMI_0801AZ4.png",-7,-506,"MEGUMI_0801AK.spm",6,-1,-1
5,"MEGUMI_0801BS","F_MEGUMI_0801BS.png",-7,-506,"MEGUMI_0801BS.spm",0,-1,-1
5,"MEGUMI_0801BS2","F_MEGUMI_0801BS2.png",-7,-506,"MEGUMI_0801BS.spm",1,-1,-1
5,"MEGUMI_0801BS3","F_MEGUMI_0801BS3.png",-7,-506,"MEGUMI_0801BS.spm",2,-1,-1
5,"MEGUMI_0801BS4","F_MEGUMI_0801BS4.png",-7,-506,"MEGUMI_0801AK.spm",7,-1,-1
5,"MEGUMI_0801EG","F_MEGUMI_0801EG.png",-7,-506,"MEGUMI_0801AK.spm",8,-1,-1
5,"MEGUMI_0801EG2","F_MEGUMI_0801EG2.png",-7,-506,"MEGUMI_0801AK.spm",9,-1,-1
5,"MEGUMI_0801EG3","F_MEGUMI_0801EG3.png",-7,-506,"MEGUMI_0801AK.spm",10,-1,-1
5,"MEGUMI_0801EG4","F_MEGUMI_0801EG4.png",-7,-506,"MEGUMI_0801AK.spm",11,-1,-1
5,"MEGUMI_0801EG5","F_MEGUMI_0801EG5.png",-7,-506,"MEGUMI_0801AK.spm",12,-1,-1
5,"MEGUMI_0801EG6","F_MEGUMI_0801EG6.png",-7,-506,"MEGUMI_0801AK.spm",13,-1,-1
5,"MEGUMI_0801EG7","F_MEGUMI_0801EG7.png",-7,-506,"MEGUMI_0801AK.spm",14,-1,-1
5,"MEGUMI_0801EG8","F_MEGUMI_0801EG8.png",-7,-506,"MEGUMI_0801AK.spm",15,-1,-1
5,"MEGUMI_0801IK","F_MEGUMI_0801IK.png",-7,-506,"MEGUMI_0801AK.spm",16,-1,-1
5,"MEGUMI_0801IK2","F_MEGUMI_0801IK2.png",-7,-506,"MEGUMI_0801AK.spm",17,-1,-1
5,"MEGUMI_0801IK3","F_MEGUMI_0801IK3.png",-7,-506,"MEGUMI_0801AK.spm",18,-1,-1
5,"MEGUMI_0801IK4","F_MEGUMI_0801IK4.png",-7,-506,"MEGUMI_0801AK.spm",19,-1,-1
5,"MEGUMI_0801IK5","F_MEGUMI_0801IK5.png",-7,-506,"MEGUMI_0801AK.spm",20,-1,-1
5,"MEGUMI_0801KD","F_MEGUMI_0801KD.png",-7,-506,"MEGUMI_0801AK.spm",21,-1,-1
5,"MEGUMI_0801KD2","F_MEGUMI_0801KD2.png",-7,-506,"MEGUMI_0801AK.spm",22,-1,-1
5,"MEGUMI_0801KM","F_MEGUMI_0801KM.png",-7,-506,"MEGUMI_0801AK.spm",23,-1,-1
5,"MEGUMI_0801KM2","F_MEGUMI_0801KM2.png",-7,-506,"MEGUMI_0801AK.spm",24,-1,-1
5,"MEGUMI_0801KM3","F_MEGUMI_0801KM3.png",-7,-506,"MEGUMI_0801AK.spm",25,-1,-1
5,"MEGUMI_0801KM4","F_MEGUMI_0801KM4.png",-7,-506,"MEGUMI_0801AK.spm",26,-1,-1
5,"MEGUMI_0801KM5","F_MEGUMI_0801KM5.png",-7,-506,"MEGUMI_0801AK.spm",27,-1,-1
5,"MEGUMI_0801KM6","F_MEGUMI_0801KM6.png",-7,-506,"MEGUMI_0801AK.spm",28,-1,-1
5,"MEGUMI_0801KM7","F_MEGUMI_0801KM7.png",-7,-506,"MEGUMI_0801AK.spm",29,-1,-1
5,"MEGUMI_0801KM8","F_MEGUMI_0801KM8.png",-7,-506,"MEGUMI_0801AK.spm",30,-1,-1
5,"MEGUMI_0801KN","F_MEGUMI_0801KN.png",-7,-506,"MEGUMI_0801AK.spm",31,-1,-1
5,"MEGUMI_0801KN2","F_MEGUMI_0801KN2.png",-7,-506,"MEGUMI_0801AK.spm",32,-1,-1
5,"MEGUMI_0801KN3","F_MEGUMI_0801KN3.png",-7,-506,"MEGUMI_0801AK.spm",33,-1,-1
5,"MEGUMI_0801KS","F_MEGUMI_0801KS.png",-7,-506,"MEGUMI_0801AK.spm",34,-1,-1
5,"MEGUMI_0801KS2","F_MEGUMI_0801KS2.png",-7,-506,"MEGUMI_0801AK.spm",35,-1,-1
5,"MEGUMI_0801KT","F_MEGUMI_0801KT.png",-7,-506,"MEGUMI_0801AK.spm",36,-1,-1
5,"MEGUMI_0801KT2","F_MEGUMI_0801KT2.png",-7,-506,"MEGUMI_0801AK.spm",37,-1,-1
5,"MEGUMI_0801KT3","F_MEGUMI_0801KT3.png",-7,-506,"MEGUMI_0801AK.spm",38,-1,-1
5,"MEGUMI_0801KT4","F_MEGUMI_0801KT4.png",-7,-506,"MEGUMI_0801AK.spm",39,-1,-1
5,"MEGUMI_0801KT5","F_MEGUMI_0801KT5.png",-7,-506,"MEGUMI_0801AK.spm",40,-1,-1
5,"MEGUMI_0801KT6","F_MEGUMI_0801KT6.png",-7,-506,"MEGUMI_0801BS.spm",3,-1,-1
5,"MEGUMI_0801MJ","F_MEGUMI_0801MJ.png",-7,-506,"MEGUMI_0801AK.spm",41,-1,-1
5,"MEGUMI_0801MJ2","F_MEGUMI_0801MJ2.png",-7,-506,"MEGUMI_0801AK.spm",42,-1,-1
5,"MEGUMI_0801MJ3","F_MEGUMI_0801MJ3.png",-7,-506,"MEGUMI_0801AK.spm",43,-1,-1
5,"MEGUMI_0801NK","F_MEGUMI_0801NK.png",-7,-506,"MEGUMI_0801AK.spm",44,-1,-1
5,"MEGUMI_0801NK2","F_MEGUMI_0801NK2.png",-7,-506,"MEGUMI_0801AK.spm",45,-1,-1
5,"MEGUMI_0801NO","F_MEGUMI_0801NO.png",-7,-506,"MEGUMI_0801BS.spm",4,-1,-1
5,"MEGUMI_0801OD","F_MEGUMI_0801OD.png",-7,-506,"MEGUMI_0801AK.spm",46,-1,-1
5,"MEGUMI_0801OD2","F_MEGUMI_0801OD2.png",-7,-506,"MEGUMI_0801AK.spm",47,-1,-1
5,"MEGUMI_0801OD3","F_MEGUMI_0801OD3.png",-7,-506,"MEGUMI_0801AK.spm",48,-1,-1
5,"MEGUMI_0801SN","F_MEGUMI_0801SN.png",-7,-506,"MEGUMI_0801AK.spm",49,-1,-1
5,"MEGUMI_0801SP","F_MEGUMI_0801SP.png",-7,-506,"MEGUMI_0801AK.spm",50,-1,-1
5,"MEGUMI_0801SP2","F_MEGUMI_0801SP2.png",-7,-506,"MEGUMI_0801AK.spm",51,-1,-1
5,"MEGUMI_0801SP3","F_MEGUMI_0801SP3.png",-7,-506,"MEGUMI_0801AK.spm",52,-1,-1
5,"MEGUMI_0801TH","F_MEGUMI_0801TH.png",-7,-506,"MEGUMI_0801AK.spm",53,-1,-1
5,"MEGUMI_0801TH2","F_MEGUMI_0801TH2.png",-7,-506,"MEGUMI_0801AK.spm",54,-1,-1
5,"MEGUMI_0801TR","F_MEGUMI_0801TR.png",-7,-506,"MEGUMI_0801AK.spm",55,-1,-1
5,"MEGUMI_0801TR2","F_MEGUMI_0801TR2.png",-7,-506,"MEGUMI_0801AK.spm",56,-1,-1
5,"MEGUMI_0801TR3","F_MEGUMI_0801TR3.png",-7,-506,"MEGUMI_0801AK.spm",57,-1,-1
5,"MEGUMI_0801TR4","F_MEGUMI_0801TR4.png",-7,-506,"MEGUMI_0801AK.spm",58,-1,-1
5,"MEGUMI_0801TR5","F_MEGUMI_0801TR5.png",-7,-506,"MEGUMI_0801AK.spm",59,-1,-1
5,"MEGUMI_0801TY","F_MEGUMI_0801TY.png",-7,-506,"MEGUMI_0801AK.spm",60,-1,-1
5,"MEGUMI_0801TY2","F_MEGUMI_0801TY2.png",-7,-506,"MEGUMI_0801AK.spm",61,-1,-1
5,"MEGUMI_A801AK","F_MEGUMI_0801AK.png",-7,-506,"MEGUMI_A801AK.spm",0,-1,-1
5,"MEGUMI_A801AK2","F_MEGUMI_0801AK2.png",-7,-506,"MEGUMI_A801AK.spm",1,-1,-1
5,"MEGUMI_A801AK3","F_MEGUMI_0801AK3.png",-7,-506,"MEGUMI_A801AK.spm",2,-1,-1
5,"MEGUMI_A801AZ","F_MEGUMI_0801AZ.png",-7,-506,"MEGUMI_A801AK.spm",3,-1,-1
5,"MEGUMI_A801AZ2","F_MEGUMI_0801AZ2.png",-7,-506,"MEGUMI_A801AK.spm",4,-1,-1
5,"MEGUMI_A801AZ3","F_MEGUMI_0801AZ3.png",-7,-506,"MEGUMI_A801AK.spm",5,-1,-1
5,"MEGUMI_A801AZ4","F_MEGUMI_0801AZ4.png",-7,-506,"MEGUMI_A801AK.spm",6,-1,-1
5,"MEGUMI_A801BS","F_MEGUMI_0801BS.png",-7,-506,"MEGUMI_A801AK.spm",7,-1,-1
5,"MEGUMI_A801BS2","F_MEGUMI_0801BS2.png",-7,-506,"MEGUMI_A801AK.spm",8,-1,-1
5,"MEGUMI_A801BS3","F_MEGUMI_0801BS3.png",-7,-506,"MEGUMI_A801AK.spm",9,-1,-1
5,"MEGUMI_A801BS4","F_MEGUMI_0801BS4.png",-7,-506,"MEGUMI_A801AK.spm",10,-1,-1
5,"MEGUMI_A801EG","F_MEGUMI_0801EG.png",-7,-506,"MEGUMI_A801AK.spm",11,-1,-1
5,"MEGUMI_A801EG2","F_MEGUMI_0801EG2.png",-7,-506,"MEGUMI_A801AK.spm",12,-1,-1
5,"MEGUMI_A801EG3","F_MEGUMI_0801EG3.png",-7,-506,"MEGUMI_A801AK.spm",13,-1,-1
5,"MEGUMI_A801EG4","F_MEGUMI_0801EG4.png",-7,-506,"MEGUMI_A801AK.spm",14,-1,-1
5,"MEGUMI_A801EG5","F_MEGUMI_0801EG5.png",-7,-506,"MEGUMI_A801AK.spm",15,-1,-1
5,"MEGUMI_A801EG6","F_MEGUMI_0801EG6.png",-7,-506,"MEGUMI_A801AK.spm",16,-1,-1
5,"MEGUMI_A801EG7","F_MEGUMI_0801EG7.png",-7,-506,"MEGUMI_A801AK.spm",17,-1,-1
5,"MEGUMI_A801EG8","F_MEGUMI_0801EG8.png",-7,-506,"MEGUMI_A801AK.spm",18,-1,-1
5,"MEGUMI_A801IK","F_MEGUMI_0801IK.png",-7,-506,"MEGUMI_A801AK.spm",19,-1,-1
5,"MEGUMI_A801IK2","F_MEGUMI_0801IK2.png",-7,-506,"MEGUMI_A801AK.spm",20,-1,-1
5,"MEGUMI_A801IK3","F_MEGUMI_0801IK3.png",-7,-506,"MEGUMI_A801AK.spm",21,-1,-1
5,"MEGUMI_A801IK4","F_MEGUMI_0801IK4.png",-7,-506,"MEGUMI_A801AK.spm",22,-1,-1
5,"MEGUMI_A801IK5","F_MEGUMI_0801IK5.png",-7,-506,"MEGUMI_A801AK.spm",23,-1,-1
5,"MEGUMI_A801KD","F_MEGUMI_0801KD.png",-7,-506,"MEGUMI_A801AK.spm",24,-1,-1
5,"MEGUMI_A801KD2","F_MEGUMI_0801KD2.png",-7,-506,"MEGUMI_A801AK.spm",25,-1,-1
5,"MEGUMI_A801KM","F_MEGUMI_0801KM.png",-7,-506,"MEGUMI_A801AK.spm",26,-1,-1
5,"MEGUMI_A801KM2","F_MEGUMI_0801KM2.png",-7,-506,"MEGUMI_A801AK.spm",27,-1,-1
5,"MEGUMI_A801KM3","F_MEGUMI_0801KM3.png",-7,-506,"MEGUMI_A801AK.spm",28,-1,-1
5,"MEGUMI_A801KM4","F_MEGUMI_0801KM4.png",-7,-506,"MEGUMI_A801AK.spm",29,-1,-1
5,"MEGUMI_A801KM5","F_MEGUMI_0801KM5.png",-7,-506,"MEGUMI_A801AK.spm",30,-1,-1
5,"MEGUMI_A801KM6","F_MEGUMI_0801KM6.png",-7,-506,"MEGUMI_A801AK.spm",31,-1,-1
5,"MEGUMI_A801KM7","F_MEGUMI_0801KM7.png",-7,-506,"MEGUMI_A801AK.spm",32,-1,-1
5,"MEGUMI_A801KM8","F_MEGUMI_0801KM8.png",-7,-506,"MEGUMI_A801AK.spm",33,-1,-1
5,"MEGUMI_A801KN","F_MEGUMI_0801KN.png",-7,-506,"MEGUMI_A801AK.spm",34,-1,-1
5,"MEGUMI_A801KN2","F_MEGUMI_0801KN2.png",-7,-506,"MEGUMI_A801AK.spm",35,-1,-1
5,"MEGUMI_A801KN3","F_MEGUMI_0801KN3.png",-7,-506,"MEGUMI_A801AK.spm",36,-1,-1
5,"MEGUMI_A801KS","F_MEGUMI_0801KS.png",-7,-506,"MEGUMI_A801AK.spm",37,-1,-1
5,"MEGUMI_A801KS2","F_MEGUMI_0801KS2.png",-7,-506,"MEGUMI_A801AK.spm",38,-1,-1
